Match Number,Pick Order,Match Result,Team,Hero,First Pick
2478,9,Loss,Enemy Team,c1159,1
2479,2,Win,My Team,c2125,0
2479,3,Win,My Team,c5004,0
2479,6,Win,My Team,c1133,0
2479,7,Win,My Team,c2127,0
2479,10,Win,My Team,c1104,0
2479,1,Loss,Enemy Team,c2126,1
2479,4,Loss,Enemy Team,c1171,1
2479,5,Loss,Enemy Team,c5001,1
2479,8,Loss,Enemy Team,c4158,1
2479,9,Loss,Enemy Team,c1148,1
2480,2,Win,My Team,c2125,0
2480,3,Win,My Team,c2101,0
2480,6,Win,My Team,c1104,0
2480,7,Win,My Team,c2070,0
2480,10,Win,My Team,c1159,0
2480,1,Loss,Enemy Team,c2066,1
2480,4,Loss,Enemy Team,c2016,1
2480,5,Loss,Enemy Team,c1151,1
2480,8,Loss,Enemy Team,c5001,1
2480,9,Loss,Enemy Team,c1171,1
2481,2,Win,My Team,c2125,0
2481,3,Win,My Team,c2126,0
2481,6,Win,My Team,c5004,0
2481,7,Win,My Team,c2070,0
2481,10,Win,My Team,c2066,0
2481,1,Loss,Enemy Team,c2090,1
2481,4,Loss,Enemy Team,c5001,1
2481,5,Loss,Enemy Team,c1103,1
2481,8,Loss,Enemy Team,c1117,1
2481,9,Loss,Enemy Team,c2128,1
2482,2,Loss,My Team,c5004,0
2482,3,Loss,My Team,c2126,0
2482,6,Loss,My Team,c1070,0
2482,7,Loss,My Team,c1137,0
2482,10,Loss,My Team,c1117,0
2482,1,Win,Enemy Team,c2125,1
2482,4,Win,Enemy Team,c1171,1
2482,5,Win,Enemy Team,c5001,1
2482,8,Win,Enemy Team,c1159,1
2482,9,Win,Enemy Team,c2090,1
2483,2,Win,My Team,c2125,0
2483,3,Win,My Team,c5110,0
2483,6,Win,My Team,c5004,0
2483,7,Win,My Team,c2066,0
2483,10,Win,My Team,c1159,0
2483,1,Loss,Enemy Team,c2126,1
2483,4,Loss,Enemy Team,c1171,1
2483,5,Loss,Enemy Team,c1070,1
2483,8,Loss,Enemy Team,c1133,1
2483,9,Loss,Enemy Team,c4158,1
2484,2,Loss,My Team,c2066,0
2484,3,Loss,My Team,c1070,0
2484,6,Loss,My Team,c5004,0
2484,7,Loss,My Team,c1171,0
2484,10,Loss,My Team,c5016,0
2484,1,Win,Enemy Team,c2125,1
2484,4,Win,Enemy Team,c2101,1
2484,5,Win,Enemy Team,c5001,1
2484,8,Win,Enemy Team,c2090,1
2484,9,Win,Enemy Team,c1076,1
2485,2,Loss,My Team,c5110,0
2485,3,Loss,My Team,c5004,0
2485,6,Loss,My Team,c1133,0
2485,7,Loss,My Team,c2127,0
2485,10,Loss,My Team,c5046,0
2485,1,Win,Enemy Team,c2126,1
2485,4,Win,Enemy Team,c2090,1
2485,5,Win,Enemy Team,c2111,1
2485,8,Win,Enemy Team,c5016,1
2485,9,Win,Enemy Team,c6037,1
2486,2,Loss,My Team,c2125,0
2486,3,Loss,My Team,c1070,0
2486,6,Loss,My Team,c3064,0
2486,7,Loss,My Team,c2101,0
2486,10,Loss,My Team,c2110,0
2486,1,Win,Enemy Team,c2066,1
2486,4,Win,Enemy Team,c1171,1
2486,5,Win,Enemy Team,c5001,1
2486,8,Win,Enemy Team,c2113,1
2486,9,Win,Enemy Team,c1142,1
2487,2,Loss,My Team,c5110,0
2487,3,Loss,My Team,c5004,0
2487,6,Loss,My Team,c1070,0
2487,7,Loss,My Team,c1137,0
2487,10,Loss,My Team,c2062,0
2487,1,Win,Enemy Team,c2126,1
2487,4,Win,Enemy Team,c1171,1
2487,5,Win,Enemy Team,c5001,1
2487,8,Win,Enemy Team,c2090,1
2487,9,Win,Enemy Team,c2111,1
2488,2,Win,My Team,c1070,0
2488,3,Win,My Team,c2113,0
2488,6,Win,My Team,c3064,0
2488,7,Win,My Team,c6020,0
2488,10,Win,My Team,c1104,0
2488,1,Loss,Enemy Team,c1150,1
2488,4,Loss,Enemy Team,c2024,1
2488,5,Loss,Enemy Team,c2011,1
2488,8,Loss,Enemy Team,c2090,1
2488,9,Loss,Enemy Team,c2073,1
2489,2,Win,My Team,c2125,0
2489,3,Win,My Team,c1070,0
2489,6,Win,My Team,c3064,0
2489,7,Win,My Team,c6020,0
2489,10,Win,My Team,c2113,0
2489,1,Loss,Enemy Team,c2066,1
2489,4,Loss,Enemy Team,c5110,1
2489,5,Loss,Enemy Team,c1142,1
2489,8,Loss,Enemy Team,c2106,1
2489,9,Loss,Enemy Team,c2011,1
2490,2,Win,My Team,c5004,0
2490,3,Win,My Team,c5110,0
2490,6,Win,My Team,c1133,0
2490,7,Win,My Team,c2127,0
2490,10,Win,My Team,c5046,0
2490,1,Loss,Enemy Team,c2125,1
2490,4,Loss,Enemy Team,c2101,1
2490,5,Loss,Enemy Team,c2111,1
2490,8,Loss,Enemy Team,c1148,1
2490,9,Loss,Enemy Team,c6037,1
2491,2,Win,My Team,c2125,0
2491,3,Win,My Team,c1070,0
2491,6,Win,My Team,c1133,0
2491,7,Win,My Team,c2127,0
2491,10,Win,My Team,c5046,0
2491,1,Loss,Enemy Team,c2066,1
2491,4,Loss,Enemy Team,c2101,1
2491,5,Loss,Enemy Team,c1076,1
2491,8,Loss,Enemy Team,c5016,1
2491,9,Loss,Enemy Team,c1022,1
2492,2,Loss,My Team,c2125,0
2492,3,Loss,My Team,c5110,0
2492,6,Loss,My Team,c5004,0
2492,7,Loss,My Team,c2062,0
2492,10,Loss,My Team,c1142,0
2492,1,Win,Enemy Team,c2126,1
2492,4,Win,Enemy Team,c1171,1
2492,5,Win,Enemy Team,c2111,1
2492,8,Win,Enemy Team,c5001,1
2492,9,Win,Enemy Team,c1103,1
2493,2,Loss,My Team,c2125,0
2493,3,Loss,My Team,c2066,0
2493,6,Loss,My Team,c3064,0
2493,7,Loss,My Team,c6020,0
2493,10,Loss,My Team,c2101,0
2493,1,Win,Enemy Team,c2090,1
2493,4,Win,Enemy Team,c1112,1
2493,5,Win,Enemy Team,c1143,1
2493,8,Win,Enemy Team,c2095,1
2493,9,Win,Enemy Team,c1134,1
2494,2,Loss,My Team,c2125,0
2494,3,Loss,My Team,c5004,0
2494,6,Loss,My Team,c5016,0
2494,7,Loss,My Team,c1104,0
2494,10,Loss,My Team,c1148,0
2494,1,Win,Enemy Team,c1171,1
2494,4,Win,Enemy Team,c5001,1
2494,5,Win,Enemy Team,c2053,1
2494,8,Win,Enemy Team,c2016,1
2494,9,Win,Enemy Team,c2039,1
2495,2,Win,My Team,c2125,0
2495,3,Win,My Team,c5110,0
2495,6,Win,My Team,c1104,0
2495,7,Win,My Team,c2101,0
2495,10,Win,My Team,c2074,0
2495,1,Loss,Enemy Team,c1171,1
2495,4,Loss,Enemy Team,c2016,1
2495,5,Loss,Enemy Team,c5001,1
2495,8,Loss,Enemy Team,c2090,1
2495,9,Loss,Enemy Team,c1151,1
2496,2,Win,My Team,c2125,0
2496,3,Win,My Team,c1070,0
2496,6,Win,My Team,c2128,0
2496,7,Win,My Team,c5004,0
2496,10,Win,My Team,c2062,0
2496,1,Loss,Enemy Team,c2066,1
2496,4,Loss,Enemy Team,c2113,1
2496,5,Loss,Enemy Team,c2101,1
2496,8,Loss,Enemy Team,c1129,1
2496,9,Loss,Enemy Team,c1076,1
2497,2,Loss,My Team,c5004,0
2497,3,Loss,My Team,c5110,0
2497,6,Loss,My Team,c1104,0
2497,7,Loss,My Team,c2090,0
2497,10,Loss,My Team,c1089,0
2497,1,Win,Enemy Team,c2125,1
2497,4,Win,Enemy Team,c2111,1
2497,5,Win,Enemy Team,c2016,1
2497,8,Win,Enemy Team,c1171,1
2497,9,Win,Enemy Team,c1151,1
2498,2,Win,My Team,c5004,0
2498,3,Win,My Team,c1070,0
2498,6,Win,My Team,c1133,0
2498,7,Win,My Team,c2127,0
2498,10,Win,My Team,c2069,0
2498,1,Loss,Enemy Team,c2066,1
2498,4,Loss,Enemy Team,c2090,1
2498,5,Loss,Enemy Team,c5001,1
2498,8,Loss,Enemy Team,c1171,1
2498,9,Loss,Enemy Team,c1148,1
2499,2,Loss,My Team,c2125,0
2499,3,Loss,My Team,c5110,0
2499,6,Loss,My Team,c1104,0
2499,7,Loss,My Team,c3064,0
2499,10,Loss,My Team,c2090,0
2499,1,Win,Enemy Team,c2016,1
2499,4,Win,Enemy Team,c5001,1
2499,5,Win,Enemy Team,c1142,1
2499,8,Win,Enemy Team,c2111,1
2499,9,Win,Enemy Team,c2011,1
2500,2,Win,My Team,c2066,0
2500,3,Win,My Team,c1070,0
2500,6,Win,My Team,c5110,0
2500,7,Win,My Team,c5004,0
2500,10,Win,My Team,c3064,0
2500,1,Loss,Enemy Team,c2125,1
2500,4,Loss,Enemy Team,c2090,1
2500,5,Loss,Enemy Team,c1171,1
2500,8,Loss,Enemy Team,c2024,1
2500,9,Loss,Enemy Team,c1142,1
2501,2,Win,My Team,c2112,0
2501,3,Win,My Team,c5110,0
2501,6,Win,My Team,c1133,0
2501,7,Win,My Team,c2127,0
2501,10,Win,My Team,c2069,0
2501,1,Loss,Enemy Team,c2125,1
2501,4,Loss,Enemy Team,c1171,1
2501,5,Loss,Enemy Team,c5001,1
2501,8,Loss,Enemy Team,c1148,1
2501,9,Loss,Enemy Team,c2111,1
2502,2,Win,My Team,c2112,0
2502,3,Win,My Team,c1171,0
2502,6,Win,My Team,c1104,0
2502,7,Win,My Team,c2111,0
2502,10,Win,My Team,c1103,0
2502,1,Loss,Enemy Team,c2126,1
2502,4,Loss,Enemy Team,c5001,1
2502,5,Loss,Enemy Team,c1137,1
2502,8,Loss,Enemy Team,c5110,1
2502,9,Loss,Enemy Team,c1055,1
2503,2,Win,My Team,c2066,0
2503,3,Win,My Team,c2101,0
2503,6,Win,My Team,c2112,0
2503,7,Win,My Team,c1103,0
2503,10,Win,My Team,c2007,0
2503,1,Loss,Enemy Team,c1159,1
2503,4,Loss,Enemy Team,c1171,1
2503,5,Loss,Enemy Team,c2126,1
2503,8,Loss,Enemy Team,c2111,1
2503,9,Loss,Enemy Team,c1151,1
2504,2,Win,My Team,c2112,0
2504,3,Win,My Team,c1171,0
2504,6,Win,My Team,c1162,0
2504,7,Win,My Team,c1156,0
2504,10,Win,My Team,c1104,0
2504,1,Loss,Enemy Team,c2125,1
2504,4,Loss,Enemy Team,c1117,1
2504,5,Loss,Enemy Team,c5001,1
2504,8,Loss,Enemy Team,c2090,1
2504,9,Loss,Enemy Team,c2101,1
2505,2,Win,My Team,c2066,0
2505,3,Win,My Team,c2101,0
2505,6,Win,My Team,c2112,0
2505,7,Win,My Team,c4158,0
2505,10,Win,My Team,c2011,0
2505,1,Loss,Enemy Team,c1070,1
2505,4,Loss,Enemy Team,c1171,1
2505,5,Loss,Enemy Team,c1103,1
2505,8,Loss,Enemy Team,c1055,1
2505,9,Loss,Enemy Team,c1104,1
2506,2,Loss,My Team,c2112,0
2506,3,Loss,My Team,c5110,0
2506,6,Loss,My Team,c1133,0
2506,7,Loss,My Team,c1104,0
2506,10,Loss,My Team,c2127,0
2506,1,Win,Enemy Team,c1171,1
2506,4,Win,Enemy Team,c5001,1
2506,5,Win,Enemy Team,c2126,1
2506,8,Win,Enemy Team,c4158,1
2506,9,Win,Enemy Team,c2039,1
2507,2,Win,My Team,c1133,0
2507,3,Win,My Team,c1171,0
2507,6,Win,My Team,c2125,0
2507,7,Win,My Team,c2101,0
2507,10,Win,My Team,c2111,0
2507,1,Loss,Enemy Team,c2112,1
2507,4,Loss,Enemy Team,c1137,1
2507,5,Loss,Enemy Team,c1070,1
2507,8,Loss,Enemy Team,c1129,1
2507,9,Loss,Enemy Team,c5110,1
2508,2,Loss,My Team,c2126,0
2508,3,Loss,My Team,c1171,0
2508,6,Loss,My Team,c1133,0
2508,7,Loss,My Team,c2127,0
2508,10,Loss,My Team,c4158,0
2508,1,Win,Enemy Team,c2125,1
2508,4,Win,Enemy Team,c5004,1
2508,5,Win,Enemy Team,c2053,1
2508,8,Win,Enemy Team,c5016,1
2508,9,Win,Enemy Team,c1148,1
2509,2,Win,My Team,c2126,0
2509,3,Win,My Team,c1171,0
2509,6,Win,My Team,c1162,0
2509,7,Win,My Team,c1156,0
2509,10,Win,My Team,c1008,0
2509,1,Loss,Enemy Team,c2125,1
2509,4,Loss,Enemy Team,c1117,1
2509,5,Loss,Enemy Team,c1133,1
2509,8,Loss,Enemy Team,c2127,1
2509,9,Loss,Enemy Team,c1130,1
2510,2,Loss,My Team,c2112,0
2510,3,Loss,My Team,c2024,0
2510,6,Loss,My Team,c2035,0
2510,7,Loss,My Team,c2007,0
2510,10,Loss,My Team,c5110,0
2510,1,Win,Enemy Team,c1150,1
2510,4,Win,Enemy Team,c2004,1
2510,5,Win,Enemy Team,c1118,1
2510,8,Win,Enemy Team,c2102,1
2510,9,Win,Enemy Team,c1142,1
2511,2,Loss,My Team,c2112,0
2511,3,Loss,My Team,c1150,0
2511,6,Loss,My Team,c2024,0
2511,7,Loss,My Team,c2101,0
2511,10,Loss,My Team,c4158,0
2511,1,Win,Enemy Team,c2011,1
2511,4,Win,Enemy Team,c1171,1
2511,5,Win,Enemy Team,c1091,1
2511,8,Win,Enemy Team,c2016,1
2511,9,Win,Enemy Team,c2047,1
2512,2,Win,My Team,c2066,0
2512,3,Win,My Team,c2011,0
2512,6,Win,My Team,c2106,0
2512,7,Win,My Team,c2128,0
2512,10,Win,My Team,c1171,0
2512,1,Loss,Enemy Team,c2004,1
2512,4,Loss,Enemy Team,c1150,1
2512,5,Loss,Enemy Team,c1143,1
2512,8,Loss,Enemy Team,c2090,1
2512,9,Loss,Enemy Team,c1006,1
2513,2,Win,My Team,c2125,0
2513,3,Win,My Team,c1171,0
2513,6,Win,My Team,c1104,0
2513,7,Win,My Team,c4158,0
2513,10,Win,My Team,c2011,0
2513,1,Loss,Enemy Team,c2016,1
2513,4,Loss,Enemy Team,c5110,1
2513,5,Loss,Enemy Team,c1133,1
2513,8,Loss,Enemy Team,c2069,1
2513,9,Loss,Enemy Team,c2127,1
2514,2,Win,My Team,c2112,0
2514,3,Win,My Team,c1171,0
2514,6,Win,My Team,c2042,0
2514,7,Win,My Team,c1103,0
2514,10,Win,My Team,c2090,0
2514,1,Loss,Enemy Team,c2113,1
2514,4,Loss,Enemy Team,c5001,1
2514,5,Loss,Enemy Team,c2073,1
2514,8,Loss,Enemy Team,c1137,1
2514,9,Loss,Enemy Team,c2109,1
2515,2,Win,My Team,c2112,0
2515,3,Win,My Team,c1171,0
2515,6,Win,My Team,c1104,0
2515,7,Win,My Team,c1076,0
2515,10,Win,My Team,c2101,0
2515,1,Loss,Enemy Team,c2125,1
2515,4,Loss,Enemy Team,c2090,1
2515,5,Loss,Enemy Team,c1117,1
2515,8,Loss,Enemy Team,c5110,1
2515,9,Loss,Enemy Team,c1070,1
2516,2,Loss,My Team,c2126,0
2516,3,Loss,My Team,c1171,0
2516,6,Loss,My Team,c1070,0
2516,7,Loss,My Team,c5110,0
2516,10,Loss,My Team,c4158,0
2516,1,Win,Enemy Team,c2112,1
2516,4,Win,Enemy Team,c2007,1
2516,5,Win,Enemy Team,c1133,1
2516,8,Win,Enemy Team,c2127,1
2516,9,Win,Enemy Team,c5046,1
2517,2,Loss,My Team,c2066,0
2517,3,Loss,My Team,c1171,0
2517,6,Loss,My Team,c1104,0
2517,7,Loss,My Team,c2128,0
2517,10,Loss,My Team,c1103,0
2517,1,Win,Enemy Team,c2016,1
2517,4,Win,Enemy Team,c1112,1
2517,5,Win,Enemy Team,c2126,1
2517,8,Win,Enemy Team,c5004,1
2517,9,Win,Enemy Team,c2102,1
2518,2,Loss,My Team,c2112,0
2518,3,Loss,My Team,c1070,0
2518,6,Loss,My Team,c1133,0
2518,7,Loss,My Team,c2127,0
2518,10,Loss,My Team,c4158,0
2518,1,Win,Enemy Team,c5110,1
2518,4,Win,Enemy Team,c2011,1
2518,5,Win,Enemy Team,c2024,1
2518,8,Win,Enemy Team,c1117,1
2518,9,Win,Enemy Team,c1148,1
2519,2,Loss,My Team,c2112,0
2519,3,Loss,My Team,c2101,0
2519,6,Loss,My Team,c1104,0
2519,7,Loss,My Team,c5110,0
2519,10,Loss,My Team,c2053,0
2519,1,Win,Enemy Team,c2113,1
2519,4,Win,Enemy Team,c2126,1
2519,5,Win,Enemy Team,c5001,1
2519,8,Win,Enemy Team,c1171,1
2519,9,Win,Enemy Team,c2111,1
2520,2,Win,My Team,c2112,0
2520,3,Win,My Team,c5110,0
2520,6,Win,My Team,c1133,0
2520,7,Win,My Team,c2127,0
2520,10,Win,My Team,c2069,0
2520,1,Loss,Enemy Team,c2125,1
2520,4,Loss,Enemy Team,c1171,1
2520,5,Loss,Enemy Team,c2126,1
2520,8,Loss,Enemy Team,c1148,1
2520,9,Loss,Enemy Team,c1070,1
2521,2,Win,My Team,c2066,0
2521,3,Win,My Team,c2016,0
2521,6,Win,My Team,c1070,0
2521,7,Win,My Team,c1112,0
2521,10,Win,My Team,c2112,0
2521,1,Loss,Enemy Team,c1133,1
2521,4,Loss,Enemy Team,c1142,1
2521,5,Loss,Enemy Team,c1104,1
2521,8,Loss,Enemy Team,c2069,1
2521,9,Loss,Enemy Team,c5046,1
2522,2,Win,My Team,c2066,0
2522,3,Win,My Team,c2016,0
2522,6,Win,My Team,c1070,0
2522,7,Win,My Team,c2112,0
2522,10,Win,My Team,c1112,0
2522,1,Loss,Enemy Team,c1142,1
2522,4,Loss,Enemy Team,c1133,1
2522,5,Loss,Enemy Team,c2069,1
2522,8,Loss,Enemy Team,c2127,1
2522,9,Loss,Enemy Team,c1151,1
2523,2,Loss,My Team,c5110,0
2523,3,Loss,My Team,c2128,0
2523,6,Loss,My Team,c1133,0
2523,7,Loss,My Team,c5046,0
2523,10,Loss,My Team,c2069,0
2523,1,Win,Enemy Team,c2112,1
2523,4,Win,Enemy Team,c1070,1
2523,5,Win,Enemy Team,c2111,1
2523,8,Win,Enemy Team,c1091,1
2523,9,Win,Enemy Team,c2095,1
2524,2,Loss,My Team,c2066,0
2524,3,Loss,My Team,c1133,0
2524,6,Loss,My Team,c2069,0
2524,7,Loss,My Team,c1103,0
2524,10,Loss,My Team,c4158,0
2524,1,Win,Enemy Team,c2126,1
2524,4,Win,Enemy Team,c1171,1
2524,5,Win,Enemy Team,c6017,1
2524,8,Win,Enemy Team,c2016,1
2524,9,Win,Enemy Team,c1104,1
2525,2,Win,My Team,c2126,0
2525,3,Win,My Team,c1171,0
2525,6,Win,My Team,c1133,0
2525,7,Win,My Team,c5046,0
2525,10,Win,My Team,c1130,0
2525,1,Loss,Enemy Team,c2112,1
2525,4,Loss,Enemy Team,c1117,1
2525,5,Loss,Enemy Team,c1070,1
2525,8,Loss,Enemy Team,c2095,1
2525,9,Loss,Enemy Team,c1134,1
2526,2,Win,My Team,c2112,0
2526,3,Win,My Team,c2016,0
2526,6,Win,My Team,c1070,0
2526,7,Win,My Team,c4158,0
2526,10,Win,My Team,c5110,0
2526,1,Loss,Enemy Team,c2125,1
2526,4,Loss,Enemy Team,c1133,1
2526,5,Loss,Enemy Team,c1171,1
2526,8,Loss,Enemy Team,c5001,1
2526,9,Loss,Enemy Team,c2102,1
2527,2,Loss,My Team,c2112,0
2527,3,Loss,My Team,c2101,0
2527,6,Loss,My Team,c2042,0
2527,7,Loss,My Team,c1076,0
2527,10,Loss,My Team,c4158,0
2527,1,Win,Enemy Team,c1171,1
2527,4,Win,Enemy Team,c2126,1
2527,5,Win,Enemy Team,c5001,1
2527,8,Win,Enemy Team,c2132,1
2527,9,Win,Enemy Team,c1103,1
2528,2,Loss,My Team,c2066,0
2528,3,Loss,My Team,c2112,0
2528,6,Loss,My Team,c2016,0
2528,7,Loss,My Team,c5110,0
2528,10,Loss,My Team,c1171,0
2528,1,Win,Enemy Team,c1150,1
2528,4,Win,Enemy Team,c2011,1
2528,5,Win,Enemy Team,c2128,1
2528,8,Win,Enemy Team,c2024,1
2528,9,Win,Enemy Team,c4158,1
2529,2,Win,My Team,c2112,0
2529,3,Win,My Team,c1171,0
2529,6,Win,My Team,c1104,0
2529,7,Win,My Team,c2090,0
2529,10,Win,My Team,c2101,0
2529,1,Loss,Enemy Team,c2125,1
2529,4,Loss,Enemy Team,c2016,1
2529,5,Loss,Enemy Team,c1070,1
2529,8,Loss,Enemy Team,c5110,1
2529,9,Loss,Enemy Team,c1151,1
2530,2,Win,My Team,c2112,0
2530,3,Win,My Team,c2101,0
2530,6,Win,My Team,c2042,0
2530,7,Win,My Team,c4158,0
2530,10,Win,My Team,c2016,0
2530,1,Loss,Enemy Team,c2125,1
2530,4,Loss,Enemy Team,c1171,1
2530,5,Loss,Enemy Team,c2053,1
2530,8,Loss,Enemy Team,c1103,1
2530,9,Loss,Enemy Team,c2090,1
2531,2,Win,My Team,c2126,0
2531,3,Win,My Team,c1171,0
2531,6,Win,My Team,c4004,0
2531,7,Win,My Team,c2101,0
2531,10,Win,My Team,c5050,0
2531,1,Loss,Enemy Team,c2113,1
2531,4,Loss,Enemy Team,c1076,1
2531,5,Loss,Enemy Team,c5001,1
2531,8,Loss,Enemy Team,c1129,1
2531,9,Loss,Enemy Team,c2111,1
2532,2,Win,My Team,c2066,0
2532,3,Win,My Team,c2016,0
2532,6,Win,My Team,c1070,0
2532,7,Win,My Team,c2007,0
2532,10,Win,My Team,c2095,0
2532,1,Loss,Enemy Team,c5110,1
2532,4,Loss,Enemy Team,c2004,1
2532,5,Loss,Enemy Team,c2112,1
2532,8,Loss,Enemy Team,c2042,1
2532,9,Loss,Enemy Team,c2127,1
2533,2,Loss,My Team,c2112,0
2533,3,Loss,My Team,c5110,0
2533,6,Loss,My Team,c1133,0
2533,7,Loss,My Team,c4158,0
2533,10,Loss,My Team,c2127,0
2533,1,Win,Enemy Team,c2126,1
2533,4,Win,Enemy Team,c1171,1
2533,5,Win,Enemy Team,c2016,1
2533,8,Win,Enemy Team,c5016,1
2533,9,Win,Enemy Team,c1104,1
2534,2,Loss,My Team,c2112,0
2534,3,Loss,My Team,c1171,0
2534,6,Loss,My Team,c2042,0
2534,7,Loss,My Team,c2111,0
2534,10,Loss,My Team,c4158,0
2534,1,Win,Enemy Team,c2125,1
2534,4,Win,Enemy Team,c5110,1
2534,5,Win,Enemy Team,c2053,1
2534,8,Win,Enemy Team,c5089,1
2534,9,Win,Enemy Team,c2090,1
2535,2,Win,My Team,c5110,0
2535,3,Win,My Team,c2113,0
2535,6,Win,My Team,c2126,0
2535,7,Win,My Team,c2125,0
2535,10,Win,My Team,c2016,0
2535,1,Loss,Enemy Team,c2112,1
2535,4,Loss,Enemy Team,c1150,1
2535,5,Loss,Enemy Team,c2007,1
2535,8,Loss,Enemy Team,c1163,1
2535,9,Loss,Enemy Team,c1142,1
2536,2,Loss,My Team,c2112,0
2536,3,Loss,My Team,c5110,0
2536,6,Loss,My Team,c1133,0
2536,7,Loss,My Team,c5046,0
2536,10,Loss,My Team,c2127,0
2536,1,Win,Enemy Team,c2125,1
2536,4,Win,Enemy Team,c1171,1
2536,5,Win,Enemy Team,c2111,1
2536,8,Win,Enemy Team,c2113,1
2536,9,Win,Enemy Team,c5016,1
2537,2,Loss,My Team,c2066,0
2537,3,Loss,My Team,c2016,0
2537,6,Loss,My Team,c1070,0
2537,7,Loss,My Team,c5110,0
2537,10,Loss,My Team,c5016,0
2537,1,Win,Enemy Team,c1133,1
2537,4,Win,Enemy Team,c2125,1
2537,5,Win,Enemy Team,c5046,1
2537,8,Win,Enemy Team,c2126,1
2537,9,Win,Enemy Team,c1142,1
2538,2,Win,My Team,c2125,0
2538,3,Win,My Team,c1171,0
2538,6,Win,My Team,c1104,0
2538,7,Win,My Team,c5110,0
2538,10,Win,My Team,c2011,0
2538,1,Loss,Enemy Team,c2126,1
2538,4,Loss,Enemy Team,c2016,1
2538,5,Loss,Enemy Team,c5001,1
2538,8,Loss,Enemy Team,c1103,1
2538,9,Loss,Enemy Team,c2039,1
2539,2,Win,My Team,c2112,0
2539,3,Win,My Team,c2101,0
2539,6,Win,My Team,c5001,0
2539,7,Win,My Team,c1103,0
2539,10,Win,My Team,c4158,0
2539,1,Loss,Enemy Team,c2125,1
2539,4,Loss,Enemy Team,c1171,1
2539,5,Loss,Enemy Team,c2106,1
2539,8,Loss,Enemy Team,c2090,1
2539,9,Loss,Enemy Team,c1109,1
2540,2,Win,My Team,c2125,0
2540,3,Win,My Team,c1070,0
2540,6,Win,My Team,c2111,0
2540,7,Win,My Team,c1103,0
2540,10,Win,My Team,c2101,0
2540,1,Loss,Enemy Team,c5110,1
2540,4,Loss,Enemy Team,c6017,1
2540,5,Loss,Enemy Team,c2126,1
2540,8,Loss,Enemy Team,c2113,1
2540,9,Loss,Enemy Team,c2050,1
2541,2,Loss,My Team,c2112,0
2541,3,Loss,My Team,c1171,0
2541,6,Loss,My Team,c1104,0
2541,7,Loss,My Team,c1162,0
2541,10,Loss,My Team,c1060,0
2541,1,Win,Enemy Team,c2125,1
2541,4,Win,Enemy Team,c5001,1
2541,5,Win,Enemy Team,c5004,1
2541,8,Win,Enemy Team,c1103,1
2541,9,Win,Enemy Team,c2090,1
2542,2,Win,My Team,c2112,0
2542,3,Win,My Team,c1171,0
2542,6,Win,My Team,c1104,0
2542,7,Win,My Team,c2111,0
2542,10,Win,My Team,c1162,0
2542,1,Loss,Enemy Team,c2126,1
2542,4,Loss,Enemy Team,c5110,1
2542,5,Loss,Enemy Team,c1070,1
2542,8,Loss,Enemy Team,c1151,1
2542,9,Loss,Enemy Team,c1117,1
2543,2,Win,My Team,c2125,0
2543,3,Win,My Team,c1171,0
2543,6,Win,My Team,c1070,0
2543,7,Win,My Team,c2016,0
2543,10,Win,My Team,c4158,0
2543,1,Loss,Enemy Team,c2112,1
2543,4,Loss,Enemy Team,c5110,1
2543,5,Loss,Enemy Team,c1133,1
2543,8,Loss,Enemy Team,c5046,1
2543,9,Loss,Enemy Team,c2127,1
2544,2,Win,My Team,c2125,0
2544,3,Win,My Team,c1171,0
2544,6,Win,My Team,c1104,0
2544,7,Win,My Team,c1162,0
2544,10,Win,My Team,c2007,0
2544,1,Loss,Enemy Team,c2112,1
2544,4,Loss,Enemy Team,c5001,1
2544,5,Loss,Enemy Team,c1117,1
2544,8,Loss,Enemy Team,c1142,1
2544,9,Loss,Enemy Team,c1137,1
2545,2,Win,My Team,c2126,0
2545,3,Win,My Team,c1171,0
2545,6,Win,My Team,c1133,0
2545,7,Win,My Team,c2069,0
2545,10,Win,My Team,c2127,0
2545,1,Loss,Enemy Team,c2066,1
2545,4,Loss,Enemy Team,c1076,1
2545,5,Loss,Enemy Team,c1104,1
2545,8,Loss,Enemy Team,c1162,1
2545,9,Loss,Enemy Team,c2095,1
2546,2,Win,My Team,c2112,0
2546,3,Win,My Team,c1171,0
2546,6,Win,My Team,c1104,0
2546,7,Win,My Team,c1103,0
2546,10,Win,My Team,c2050,0
2546,1,Loss,Enemy Team,c2125,1
2546,4,Loss,Enemy Team,c1070,1
2546,5,Loss,Enemy Team,c2126,1
2546,8,Loss,Enemy Team,c5110,1
2546,9,Loss,Enemy Team,c1142,1
2547,2,Loss,My Team,c2112,0
2547,3,Loss,My Team,c2042,0
2547,6,Loss,My Team,c2101,0
2547,7,Loss,My Team,c5050,0
2547,10,Loss,My Team,c2102,0
2547,1,Win,Enemy Team,c2113,1
2547,4,Win,Enemy Team,c1070,1
2547,5,Win,Enemy Team,c1076,1
2547,8,Win,Enemy Team,c1171,1
2547,9,Win,Enemy Team,c2016,1
2548,2,Loss,My Team,c2112,0
2548,3,Loss,My Team,c1171,0
2548,6,Loss,My Team,c1104,0
2548,7,Loss,My Team,c1162,0
2548,10,Loss,My Team,c1134,0
2548,1,Win,Enemy Team,c5004,1
2548,4,Win,Enemy Team,c2016,1
