Match Number,Pick Order,Match Result,Team,Hero,First Pick
4597,2,Win,My Team,c1118,0
4597,3,Win,My Team,c1133,0
4597,6,Win,My Team,c2069,0
4597,7,Win,My Team,c2004,0
4597,10,Win,My Team,c2020,0
4597,1,Loss,Enemy Team,c5110,1
4597,4,Loss,Enemy Team,c1150,1
4597,5,Loss,Enemy Team,c2024,1
4597,8,Loss,Enemy Team,c1014,1
4597,9,Loss,Enemy Team,c1007,1
4598,2,Win,My Team,c5110,0
4598,3,Win,My Team,c1133,0
4598,6,Win,My Team,c2069,0
4598,7,Win,My Team,c1118,0
4598,10,Win,My Team,c2080,0
4598,1,Loss,Enemy Team,c2066,1
4598,4,Loss,Enemy Team,c2113,1
4598,5,Loss,Enemy Team,c2111,1
4598,8,Loss,Enemy Team,c2016,1
4598,9,Loss,Enemy Team,c2015,1
4599,1,Loss,My Team,c5110,1
4599,4,Loss,My Team,c1150,1
4599,5,Loss,My Team,c1118,1
4599,8,Loss,My Team,c2069,1
4599,9,Loss,My Team,c2020,1
4599,2,Win,Enemy Team,c2106,0
4599,3,Win,Enemy Team,c1014,0
4599,6,Win,Enemy Team,c2024,0
4599,7,Win,Enemy Team,c2004,0
4599,10,Win,Enemy Team,c1007,0
4600,1,Win,My Team,c2106,1
4600,4,Win,My Team,c2024,1
4600,5,Win,My Team,c1150,1
4600,8,Win,My Team,c1014,1
4600,9,Win,My Team,c2015,1
4600,2,Loss,Enemy Team,c1133,0
4600,3,Loss,Enemy Team,c2011,0
4600,6,Loss,Enemy Team,c1118,0
4600,7,Loss,Enemy Team,c1020,0
4600,10,Loss,Enemy Team,c2095,0
4601,2,Loss,My Team,c5110,0
4601,3,Loss,My Team,c1014,0
4601,6,Loss,My Team,c2046,0
4601,7,Loss,My Team,c6017,0
4601,10,Loss,My Team,c2015,0
4601,1,Win,Enemy Team,c2066,1
4601,4,Win,Enemy Team,c1150,1
4601,5,Win,Enemy Team,c2024,1
4601,8,Win,Enemy Team,c2102,1
4601,9,Win,Enemy Team,c1130,1
4602,1,Loss,My Team,c5110,1
4602,4,Loss,My Team,c1150,1
4602,5,Loss,My Team,c2046,1
4602,8,Loss,My Team,c2004,1
4602,9,Loss,My Team,c1014,1
4602,2,Win,Enemy Team,c2112,0
4602,3,Win,Enemy Team,c1055,0
4602,6,Win,Enemy Team,c1105,0
4602,7,Win,Enemy Team,c1007,0
4602,10,Win,Enemy Team,c6062,0
4603,1,Loss,My Team,c5110,1
4603,4,Loss,My Team,c2106,1
4603,5,Loss,My Team,c2046,1
4603,8,Loss,My Team,c1014,1
4603,9,Loss,My Team,c2004,1
4603,2,Win,Enemy Team,c2090,0
4603,3,Win,Enemy Team,c2070,0
4603,6,Win,Enemy Team,c1099,0
4603,7,Win,Enemy Team,c2111,0
4603,10,Win,Enemy Team,c2020,0
4604,1,Loss,My Team,c5110,1
4604,4,Loss,My Team,c1150,1
4604,5,Loss,My Team,c2024,1
4604,8,Loss,My Team,c6037,1
4604,9,Loss,My Team,c6017,1
4604,2,Win,Enemy Team,c2106,0
4604,3,Win,Enemy Team,c2011,0
4604,6,Win,Enemy Team,c1125,0
4604,7,Win,Enemy Team,c2004,0
4604,10,Win,Enemy Team,c5024,0
4605,2,Loss,My Team,c5110,0
4605,3,Loss,My Team,c1014,0
4605,6,Loss,My Team,c1112,0
4605,7,Loss,My Team,c2046,0
4605,10,Loss,My Team,c2015,0
4605,1,Win,Enemy Team,c2066,1
4605,4,Win,Enemy Team,c1133,1
4605,5,Win,Enemy Team,c2069,1
4605,8,Win,Enemy Team,c1007,1
4605,9,Win,Enemy Team,c2024,1
4606,1,Loss,My Team,c5110,1
4606,4,Loss,My Team,c1014,1
4606,5,Loss,My Team,c2046,1
4606,8,Loss,My Team,c6017,1
4606,9,Loss,My Team,c1133,1
4606,2,Win,Enemy Team,c2066,0
4606,3,Win,Enemy Team,c2042,0
4606,6,Win,Enemy Team,c2024,0
4606,7,Win,Enemy Team,c2004,0
4606,10,Win,Enemy Team,c1007,0
4607,1,Win,My Team,c5110,1
4607,4,Win,My Team,c1133,1
4607,5,Win,My Team,c2046,1
4607,8,Win,My Team,c1055,1
4607,9,Win,My Team,c1104,1
4607,2,Loss,Enemy Team,c2066,0
4607,3,Loss,Enemy Team,c2070,0
4607,6,Loss,Enemy Team,c2111,0
4607,7,Loss,Enemy Team,c2016,0
4607,10,Loss,Enemy Team,c1118,0
4608,1,Loss,My Team,c5110,1
4608,4,Loss,My Team,c1014,1
4608,5,Loss,My Team,c2046,1
4608,8,Loss,My Team,c5024,1
4608,9,Loss,My Team,c2102,1
4608,2,Win,Enemy Team,c2106,0
4608,3,Win,Enemy Team,c2070,0
4608,6,Win,Enemy Team,c4158,0
4608,7,Win,Enemy Team,c4144,0
4608,10,Win,Enemy Team,c2011,0
4609,1,Loss,My Team,c5110,1
4609,4,Loss,My Team,c2106,1
4609,5,Loss,My Team,c2024,1
4609,8,Loss,My Team,c1014,1
4609,9,Loss,My Team,c2004,1
4609,2,Win,Enemy Team,c2112,0
4609,3,Win,Enemy Team,c1117,0
4609,6,Win,Enemy Team,c1125,0
4609,7,Win,Enemy Team,c2102,0
4609,10,Win,Enemy Team,c1007,0
4610,2,Loss,My Team,c2106,0
4610,3,Loss,My Team,c1014,0
4610,6,Loss,My Team,c1112,0
4610,7,Loss,My Team,c2046,0
4610,10,Loss,My Team,c1151,0
4610,1,Win,Enemy Team,c5110,1
4610,4,Win,Enemy Team,c1130,1
4610,5,Win,Enemy Team,c1133,1
4610,8,Win,Enemy Team,c2024,1
4610,9,Win,Enemy Team,c1125,1
4611,1,Win,My Team,c5110,1
4611,4,Win,My Team,c2004,1
4611,5,Win,My Team,c2024,1
4611,8,Win,My Team,c2015,1
4611,9,Win,My Team,c1159,1
4611,2,Loss,Enemy Team,c2106,0
4611,3,Loss,Enemy Team,c1014,0
4611,6,Loss,Enemy Team,c1125,0
4611,7,Loss,Enemy Team,c1007,0
4611,10,Loss,Enemy Team,c2132,0
4612,2,Loss,My Team,c5110,0
4612,3,Loss,My Team,c1014,0
4612,6,Loss,My Team,c1112,0
4612,7,Loss,My Team,c2046,0
4612,10,Loss,My Team,c1151,0
4612,1,Win,Enemy Team,c2090,1
4612,4,Win,Enemy Team,c1130,1
4612,5,Win,Enemy Team,c1133,1
4612,8,Win,Enemy Team,c2016,1
4612,9,Win,Enemy Team,c2111,1
4613,2,Win,My Team,c5110,0
4613,3,Win,My Team,c1014,0
4613,6,Win,My Team,c2046,0
4613,7,Win,My Team,c1151,0
4613,10,Win,My Team,c1133,0
4613,1,Loss,Enemy Team,c2090,1
4613,4,Loss,Enemy Team,c2106,1
4613,5,Loss,Enemy Team,c2111,1
4613,8,Loss,Enemy Team,c2014,1
4613,9,Loss,Enemy Team,c2089,1
4614,1,Loss,My Team,c2106,1
4614,4,Loss,My Team,c1014,1
4614,5,Loss,My Team,c2046,1
4614,8,Loss,My Team,c2020,1
4614,9,Loss,My Team,c1150,1
4614,2,Win,Enemy Team,c2090,0
4614,3,Win,Enemy Team,c2066,0
4614,6,Win,Enemy Team,c2016,0
4614,7,Win,Enemy Team,c2004,0
4614,10,Win,Enemy Team,c1065,0
4615,2,Win,My Team,c5110,0
4615,3,Win,My Team,c1014,0
4615,6,Win,My Team,c2046,0
4615,7,Win,My Team,c5089,0
4615,10,Win,My Team,c2020,0
4615,1,Loss,Enemy Team,c2066,1
4615,4,Loss,Enemy Team,c2042,1
4615,5,Loss,Enemy Team,c2111,1
4615,8,Loss,Enemy Team,c2015,1
4615,9,Loss,Enemy Team,c2016,1
4616,2,Loss,My Team,c5110,0
4616,3,Loss,My Team,c1133,0
4616,6,Loss,My Team,c2046,0
4616,7,Loss,My Team,c5089,0
4616,10,Loss,My Team,c1055,0
4616,1,Win,Enemy Team,c2066,1
4616,4,Win,Enemy Team,c2042,1
4616,5,Win,Enemy Team,c2111,1
4616,8,Win,Enemy Team,c2106,1
4616,9,Win,Enemy Team,c2016,1
4617,2,Loss,My Team,c1133,0
4617,3,Loss,My Team,c1055,0
4617,6,Loss,My Team,c2046,0
4617,7,Loss,My Team,c1014,0
4617,10,Loss,My Team,c2007,0
4617,1,Win,Enemy Team,c2106,1
4617,4,Win,Enemy Team,c2112,1
4617,5,Win,Enemy Team,c6037,1
4617,8,Win,Enemy Team,c1117,1
4617,9,Win,Enemy Team,c2047,1
4618,2,Win,My Team,c2106,0
4618,3,Win,My Team,c5110,0
4618,6,Win,My Team,c2024,0
4618,7,Win,My Team,c2102,0
4618,10,Win,My Team,c5024,0
4618,1,Loss,Enemy Team,c2090,1
4618,4,Loss,Enemy Team,c1131,1
4618,5,Loss,Enemy Team,c2111,1
4618,8,Loss,Enemy Team,c2039,1
4618,9,Loss,Enemy Team,c1022,1
4619,1,Loss,My Team,c5110,1
4619,4,Loss,My Team,c1014,1
4619,5,Loss,My Team,c2024,1
4619,8,Loss,My Team,c2046,1
4619,9,Loss,My Team,c5050,1
4619,2,Win,Enemy Team,c2016,0
4619,3,Win,Enemy Team,c1038,0
4619,6,Win,Enemy Team,c1163,0
4619,7,Win,Enemy Team,c1091,0
4619,10,Win,Enemy Team,c2112,0
4620,1,Loss,My Team,c5110,1
4620,4,Loss,My Team,c1014,1
4620,5,Loss,My Team,c2046,1
4620,8,Loss,My Team,c5089,1
4620,9,Loss,My Team,c1151,1
4620,2,Win,Enemy Team,c2106,0
4620,3,Win,Enemy Team,c2090,0
4620,6,Win,Enemy Team,c2111,0
4620,7,Win,Enemy Team,c2039,0
4620,10,Win,Enemy Team,c2042,0
4621,2,Loss,My Team,c2106,0
4621,3,Loss,My Team,c1133,0
4621,6,Loss,My Team,c2024,0
4621,7,Loss,My Team,c2102,0
4621,10,Loss,My Team,c1055,0
4621,1,Win,Enemy Team,c5110,1
4621,4,Win,Enemy Team,c2066,1
4621,5,Win,Enemy Team,c1022,1
4621,8,Win,Enemy Team,c2016,1
4621,9,Win,Enemy Team,c2095,1
4622,2,Win,My Team,c2106,0
4622,3,Win,My Team,c1014,0
4622,6,Win,My Team,c2024,0
4622,7,Win,My Team,c2004,0
4622,10,Win,My Team,c2015,0
4622,1,Loss,Enemy Team,c5110,1
4622,4,Loss,Enemy Team,c1150,1
4622,5,Loss,Enemy Team,c2112,1
4622,8,Loss,Enemy Team,c1020,1
4622,9,Loss,Enemy Team,c1007,1
4623,1,Loss,My Team,c5110,1
4623,4,Loss,My Team,c2024,1
4623,5,Loss,My Team,c2046,1
4623,8,Loss,My Team,c1112,1
4623,9,Loss,My Team,c1014,1
4623,2,Win,Enemy Team,c1150,0
4623,3,Win,Enemy Team,c1133,0
4623,6,Win,Enemy Team,c2031,0
4623,7,Win,Enemy Team,c2011,0
4623,10,Win,Enemy Team,c1020,0
4624,1,Win,My Team,c5110,1
4624,4,Win,My Team,c1014,1
4624,5,Win,My Team,c2046,1
4624,8,Win,My Team,c1133,1
4624,9,Win,My Team,c6017,1
4624,2,Loss,Enemy Team,c2042,0
4624,3,Loss,Enemy Team,c2090,0
4624,6,Loss,Enemy Team,c2024,0
4624,7,Loss,Enemy Team,c2004,0
4624,10,Loss,Enemy Team,c2102,0
4625,2,Loss,My Team,c5110,0
4625,3,Loss,My Team,c1014,0
4625,6,Loss,My Team,c2046,0
4625,7,Loss,My Team,c5089,0
4625,10,Loss,My Team,c2020,0
4625,1,Win,Enemy Team,c2112,1
4625,4,Win,Enemy Team,c2106,1
4625,5,Win,Enemy Team,c2111,1
4625,8,Win,Enemy Team,c1121,1
4625,9,Win,Enemy Team,c1112,1
4626,2,Win,My Team,c5110,0
4626,3,Win,My Team,c1014,0
4626,6,Win,My Team,c2046,0
4626,7,Win,My Team,c1151,0
4626,10,Win,My Team,c1150,0
4626,1,Loss,Enemy Team,c2066,1
4626,4,Loss,Enemy Team,c2024,1
4626,5,Loss,Enemy Team,c2109,1
4626,8,Loss,Enemy Team,c1091,1
4626,9,Loss,Enemy Team,c1117,1
4627,2,Win,My Team,c2024,0
4627,3,Win,My Team,c1014,0
4627,6,Win,My Team,c2046,0
4627,7,Win,My Team,c5089,0
4627,10,Win,My Team,c1055,0
4627,1,Loss,Enemy Team,c1163,1
4627,4,Loss,Enemy Team,c2106,1
4627,5,Loss,Enemy Team,c2095,1
4627,8,Loss,Enemy Team,c1091,1
4627,9,Loss,Enemy Team,c4144,1
4628,2,Win,My Team,c5110,0
4628,3,Win,My Team,c1014,0
4628,6,Win,My Team,c2046,0
4628,7,Win,My Team,c6037,0
4628,10,Win,My Team,c2015,0
4628,1,Loss,Enemy Team,c2106,1
4628,4,Loss,Enemy Team,c2004,1
4628,5,Loss,Enemy Team,c1125,1
4628,8,Loss,Enemy Team,c2111,1
4628,9,Loss,Enemy Team,c2039,1
4629,2,Loss,My Team,c5110,0
4629,3,Loss,My Team,c1014,0
4629,6,Loss,My Team,c2046,0
4629,7,Loss,My Team,c6017,0
4629,10,Loss,My Team,c1020,0
4629,1,Win,Enemy Team,c1163,1
4629,4,Win,Enemy Team,c1150,1
4629,5,Win,Enemy Team,c2024,1
4629,8,Win,Enemy Team,c2102,1
4629,9,Win,Enemy Team,c2069,1
4630,2,Loss,My Team,c5110,0
4630,3,Loss,My Team,c1007,0
4630,6,Loss,My Team,c2046,0
4630,7,Loss,My Team,c1133,0
4630,10,Loss,My Team,c1014,0
4630,1,Win,Enemy Team,c2066,1
4630,4,Win,Enemy Team,c2042,1
4630,5,Win,Enemy Team,c2111,1
4630,8,Win,Enemy Team,c1022,1
4630,9,Win,Enemy Team,c2109,1
4631,2,Loss,My Team,c5110,0
4631,3,Loss,My Team,c1014,0
4631,6,Loss,My Team,c2046,0
4631,7,Loss,My Team,c5089,0
4631,10,Loss,My Team,c1151,0
4631,1,Win,Enemy Team,c2066,1
4631,4,Win,Enemy Team,c2042,1
4631,5,Win,Enemy Team,c2106,1
4631,8,Win,Enemy Team,c5016,1
4631,9,Win,Enemy Team,c2109,1
4632,2,Win,My Team,c5110,0
4632,3,Win,My Team,c1014,0
4632,6,Win,My Team,c2046,0
4632,7,Win,My Team,c5089,0
4632,10,Win,My Team,c2020,0
4632,1,Loss,Enemy Team,c2066,1
4632,4,Loss,Enemy Team,c2106,1
4632,5,Loss,Enemy Team,c2095,1
4632,8,Loss,Enemy Team,c1118,1
4632,9,Loss,Enemy Team,c2102,1
4633,2,Win,My Team,c5110,0
4633,3,Win,My Team,c1014,0
4633,6,Win,My Team,c1112,0
4633,7,Win,My Team,c2046,0
4633,10,Win,My Team,c2024,0
4633,1,Loss,Enemy Team,c2066,1
4633,4,Loss,Enemy Team,c2016,1
4633,5,Loss,Enemy Team,c1133,1
4633,8,Loss,Enemy Team,c4144,1
4633,9,Loss,Enemy Team,c4158,1
4634,2,Loss,My Team,c5110,0
4634,3,Loss,My Team,c1014,0
4634,6,Loss,My Team,c2046,0
4634,7,Loss,My Team,c1150,0
4634,10,Loss,My Team,c1151,0
4634,1,Win,Enemy Team,c2066,1
4634,4,Win,Enemy Team,c2070,1
4634,5,Win,Enemy Team,c2111,1
4634,8,Win,Enemy Team,c2016,1
4634,9,Win,Enemy Team,c1133,1
4635,2,Loss,My Team,c2106,0
4635,3,Loss,My Team,c1014,0
4635,6,Loss,My Team,c2046,0
4635,7,Loss,My Team,c6017,0
4635,10,Loss,My Team,c2004,0
4635,1,Win,Enemy Team,c5110,1
4635,4,Win,Enemy Team,c1020,1
4635,5,Win,Enemy Team,c2024,1
4635,8,Win,Enemy Team,c2102,1
4635,9,Win,Enemy Team,c2069,1
4636,2,Win,My Team,c2106,0
4636,3,Win,My Team,c1014,0
4636,6,Win,My Team,c2046,0
4636,7,Win,My Team,c6014,0
4636,10,Win,My Team,c5089,0
4636,1,Loss,Enemy Team,c5110,1
4636,4,Loss,Enemy Team,c2042,1
4636,5,Loss,Enemy Team,c1117,1
4636,8,Loss,Enemy Team,c6062,1
4636,9,Loss,Enemy Team,c2015,1
4637,1,Loss,My Team,c5110,1
4637,4,Loss,My Team,c1014,1
4637,5,Loss,My Team,c2024,1
4637,8,Loss,My Team,c1151,1
4637,9,Loss,My Team,c2027,1
4637,2,Win,Enemy Team,c2066,0
4637,3,Win,Enemy Team,c2016,0
4637,6,Win,Enemy Team,c2111,0
4637,7,Win,Enemy Team,c1133,0
4637,10,Win,Enemy Team,c1091,0
4638,2,Win,My Team,c2106,0
4638,3,Win,My Team,c1014,0
4638,6,Win,My Team,c2046,0
4638,7,Win,My Team,c2015,0
4638,10,Win,My Team,c1020,0
4638,1,Loss,Enemy Team,c5110,1
4638,4,Loss,Enemy Team,c2004,1
4638,5,Loss,Enemy Team,c2089,1
4638,8,Loss,Enemy Team,c2095,1
4638,9,Loss,Enemy Team,c2007,1
4639,2,Win,My Team,c2106,0
4639,3,Win,My Team,c1014,0
4639,6,Win,My Team,c1104,0
4639,7,Win,My Team,c2042,0
4639,10,Win,My Team,c1129,0
4639,1,Loss,Enemy Team,c2090,1
4639,4,Loss,Enemy Team,c1117,1
4639,5,Loss,Enemy Team,c1008,1
4639,8,Loss,Enemy Team,c1055,1
4639,9,Loss,Enemy Team,c1022,1
4640,2,Loss,My Team,c5110,0
4640,3,Loss,My Team,c1014,0
4640,6,Loss,My Team,c2046,0
4640,7,Loss,My Team,c1151,0
4640,10,Loss,My Team,c2020,0
4640,1,Win,Enemy Team,c2066,1
4640,4,Win,Enemy Team,c1156,1
4640,5,Win,Enemy Team,c2111,1
4640,8,Win,Enemy Team,c2016,1
4640,9,Win,Enemy Team,c2070,1
4641,1,Loss,My Team,c2106,1
4641,4,Loss,My Team,c1014,1
4641,5,Loss,My Team,c2046,1
4641,8,Loss,My Team,c5089,1
4641,9,Loss,My Team,c1151,1
4641,2,Win,Enemy Team,c2112,0
4641,3,Win,Enemy Team,c1104,0
4641,6,Win,Enemy Team,c1117,0
4641,7,Win,Enemy Team,c2042,0
4641,10,Win,Enemy Team,c1133,0
4642,2,Win,My Team,c5110,0
4642,3,Win,My Team,c1022,0
4642,6,Win,My Team,c2046,0
4642,7,Win,My Team,c1150,0
4642,10,Win,My Team,c1151,0
4642,1,Loss,Enemy Team,c2112,1
4642,4,Loss,Enemy Team,c1131,1
4642,5,Loss,Enemy Team,c1055,1
4642,8,Loss,Enemy Team,c2016,1
4642,9,Loss,Enemy Team,c1112,1
4643,2,Loss,My Team,c2106,0
4643,3,Loss,My Team,c1014,0
4643,6,Loss,My Team,c2046,0
4643,7,Loss,My Team,c1150,0
4643,10,Loss,My Team,c1151,0
4643,1,Win,Enemy Team,c5110,1
4643,4,Win,Enemy Team,c2070,1
4643,5,Win,Enemy Team,c2066,1
4643,8,Win,Enemy Team,c1133,1
4643,9,Win,Enemy Team,c2039,1
4644,2,Win,My Team,c5110,0
4644,3,Win,My Team,c1014,0
4644,6,Win,My Team,c2046,0
4644,7,Win,My Team,c1020,0
4644,10,Win,My Team,c1150,0
4644,1,Loss,Enemy Team,c2016,1
4644,4,Loss,Enemy Team,c2004,1
4644,5,Loss,Enemy Team,c1163,1
4644,8,Loss,Enemy Team,c1007,1
4644,9,Loss,Enemy Team,c1023,1
4645,1,Win,My Team,c5110,1
4645,4,Win,My Team,c1014,1
4645,5,Win,My Team,c2024,1
4645,8,Win,My Team,c2102,1
4645,9,Win,My Team,c1104,1
4645,2,Loss,Enemy Team,c1163,0
4645,3,Loss,Enemy Team,c2016,0
4645,6,Loss,Enemy Team,c4158,0
4645,7,Loss,Enemy Team,c2111,0
4645,10,Loss,Enemy Team,c1112,0
4646,1,Loss,My Team,c5110,1
4646,4,Loss,My Team,c1014,1
4646,5,Loss,My Team,c2046,1
4646,8,Loss,My Team,c2132,1
4646,9,Loss,My Team,c1159,1
4646,2,Win,Enemy Team,c2042,0
4646,3,Win,Enemy Team,c2066,0
4646,6,Win,Enemy Team,c2016,0
4646,7,Win,Enemy Team,c6017,0
4646,10,Win,Enemy Team,c2111,0
4647,1,Loss,My Team,c5110,1
4647,4,Loss,My Team,c1014,1
4647,5,Loss,My Team,c2046,1
4647,8,Loss,My Team,c5089,1
4647,9,Loss,My Team,c1151,1
4647,2,Win,Enemy Team,c2090,0
4647,3,Win,Enemy Team,c1159,0
4647,6,Win,Enemy Team,c2111,0
4647,7,Win,Enemy Team,c2016,0
4647,10,Win,Enemy Team,c1121,0
4648,2,Win,My Team,c5110,0
4648,3,Win,My Team,c1014,0
4648,6,Win,My Team,c2046,0
4648,7,Win,My Team,c1112,0
4648,10,Win,My Team,c2024,0
4648,1,Loss,Enemy Team,c2112,1
4648,4,Loss,Enemy Team,c2111,1
4648,5,Loss,Enemy Team,c1133,1
4648,8,Loss,Enemy Team,c2007,1
4648,9,Loss,Enemy Team,c1150,1
4649,2,Loss,My Team,c5110,0
4649,3,Loss,My Team,c1014,0
4649,6,Loss,My Team,c2046,0
4649,7,Loss,My Team,c1150,0
4649,10,Loss,My Team,c2024,0
4649,1,Win,Enemy Team,c2066,1
4649,4,Win,Enemy Team,c1156,1
4649,5,Win,Enemy Team,c2111,1
4649,8,Win,Enemy Team,c2007,1
4649,9,Win,Enemy Team,c1125,1
4650,1,Win,My Team,c5110,1
4650,4,Win,My Team,c2004,1
4650,5,Win,My Team,c2046,1
4650,8,Win,My Team,c2015,1
4650,9,Win,My Team,c1034,1
4650,2,Loss,Enemy Team,c2066,0
4650,3,Loss,Enemy Team,c1117,0
4650,6,Loss,Enemy Team,c1020,0
4650,7,Loss,Enemy Team,c1065,0
4650,10,Loss,Enemy Team,c3064,0
4651,2,Loss,My Team,c2106,0
4651,3,Loss,My Team,c5110,0
4651,6,Loss,My Team,c2046,0
4651,7,Loss,My Team,c1014,0
4651,10,Loss,My Team,c2020,0
4651,1,Win,Enemy Team,c2066,1
4651,4,Win,Enemy Team,c2090,1
4651,5,Win,Enemy Team,c2111,1
4651,8,Win,Enemy Team,c1117,1
4651,9,Win,Enemy Team,c1055,1
4652,2,Loss,My Team,c2106,0
4652,3,Loss,My Team,c1014,0
4652,6,Loss,My Team,c2024,0
4652,7,Loss,My Team,c2102,0
4652,10,Loss,My Team,c5024,0
4652,1,Win,Enemy Team,c2042,1
4652,4,Win,Enemy Team,c1151,1
4652,5,Win,Enemy Team,c2039,1
4652,8,Win,Enemy Team,c1133,1
4652,9,Win,Enemy Team,c2016,1
4653,2,Win,My Team,c2024,0
4653,3,Win,My Team,c1014,0
4653,6,Win,My Team,c2046,0
4653,7,Win,My Team,c1007,0
4653,10,Win,My Team,c2102,0
4653,1,Loss,Enemy Team,c5110,1
4653,4,Loss,Enemy Team,c2004,1
4653,5,Loss,Enemy Team,c1118,1
4653,8,Loss,Enemy Team,c1020,1
4653,9,Loss,Enemy Team,c4158,1
4654,1,Win,My Team,c2106,1
4654,4,Win,My Team,c1014,1
4654,5,Win,My Team,c2024,1
4654,8,Win,My Team,c2102,1
4654,9,Win,My Team,c5089,1
4654,2,Loss,Enemy Team,c2090,0
4654,3,Loss,Enemy Team,c2039,0
4654,6,Loss,Enemy Team,c2042,0
4654,7,Loss,Enemy Team,c1091,0
4654,10,Loss,Enemy Team,c2011,0
4655,2,Win,My Team,c2106,0
4655,3,Win,My Team,c1014,0
4655,6,Win,My Team,c2024,0
4655,7,Win,My Team,c2102,0
4655,10,Win,My Team,c5089,0
4655,1,Loss,Enemy Team,c2090,1
4655,4,Loss,Enemy Team,c1159,1
4655,5,Loss,Enemy Team,c2008,1
4655,8,Loss,Enemy Team,c2095,1
4655,9,Loss,Enemy Team,c1091,1
4656,1,Loss,My Team,c5110,1
4656,4,Loss,My Team,c1014,1
4656,5,Loss,My Team,c2046,1
4656,8,Loss,My Team,c2088,1
4656,9,Loss,My Team,c2024,1
4656,2,Win,Enemy Team,c1103,0
4656,3,Win,Enemy Team,c1151,0
4656,6,Win,Enemy Team,c2035,0
4656,7,Win,Enemy Team,c1020,0
4656,10,Win,Enemy Team,c2112,0
4657,2,Loss,My Team,c5110,0
4657,3,Loss,My Team,c1014,0
4657,6,Loss,My Team,c2046,0
4657,7,Loss,My Team,c1104,0
4657,10,Loss,My Team,c1055,0
4657,1,Win,Enemy Team,c2066,1
4657,4,Win,Enemy Team,c1117,1
4657,5,Win,Enemy Team,c1008,1
4657,8,Win,Enemy Team,c2111,1
4657,9,Win,Enemy Team,c2022,1
4658,2,Win,My Team,c2106,0
4658,3,Win,My Team,c1014,0
4658,6,Win,My Team,c2024,0
4658,7,Win,My Team,c6014,0
4658,10,Win,My Team,c5024,0
4658,1,Loss,Enemy Team,c5110,1
4658,4,Loss,Enemy Team,c2090,1
4658,5,Loss,Enemy Team,c1022,1
4658,8,Loss,Enemy Team,c2042,1
4658,9,Loss,Enemy Team,c6062,1
4659,1,Win,My Team,c5110,1
4659,4,Win,My Team,c1022,1
4659,5,Win,My Team,c2046,1
4659,8,Win,My Team,c1103,1
4659,9,Win,My Team,c1014,1
4659,2,Loss,Enemy Team,c2112,0
4659,3,Loss,Enemy Team,c2090,0
4659,6,Loss,Enemy Team,c1126,0
4659,7,Loss,Enemy Team,c1117,0
4659,10,Loss,Enemy Team,c2048,0
4660,1,Win,My Team,c2090,1
4660,4,Win,My Team,c2070,1
4660,5,Win,My Team,c2111,1
4660,8,Win,My Team,c2011,1
4660,9,Win,My Team,c2007,1
4660,2,Loss,Enemy Team,c5110,0
4660,3,Loss,Enemy Team,c2095,0
4660,6,Loss,Enemy Team,c1153,0
4660,7,Loss,Enemy Team,c1103,0
4660,10,Loss,Enemy Team,c2042,0
4661,1,Win,My Team,c2113,1
4661,4,Win,My Team,c5110,1
4661,5,Win,My Team,c2095,1
4661,8,Win,My Team,c1055,1
4661,9,Win,My Team,c4158,1
4661,2,Loss,Enemy Team,c1153,0
4661,3,Loss,Enemy Team,c2090,0
4661,6,Loss,Enemy Team,c1117,0
4661,7,Loss,Enemy Team,c2070,0
4661,10,Loss,Enemy Team,c1150,0
4662,1,Win,My Team,c2113,1
4662,4,Win,My Team,c1104,1
4662,5,Win,My Team,c2095,1
4662,8,Win,My Team,c2070,1
4662,9,Win,My Team,c1022,1
4662,2,Loss,Enemy Team,c2042,0
4662,3,Loss,Enemy Team,c2011,0
4662,6,Loss,Enemy Team,c1153,0
4662,7,Loss,Enemy Team,c2106,0
4662,10,Loss,Enemy Team,c1055,0
4663,2,Win,My Team,c2113,0
4663,3,Win,My Team,c2070,0
4663,6,Win,My Team,c2111,0
4663,7,Win,My Team,c2088,0
4663,10,Win,My Team,c1148,0
4663,1,Loss,Enemy Team,c5110,1
4663,4,Loss,Enemy Team,c2008,1
4663,5,Loss,Enemy Team,c1153,1
4663,8,Loss,Enemy Team,c1022,1
4663,9,Loss,Enemy Team,c2071,1
4664,2,Win,My Team,c2113,0
4664,3,Win,My Team,c2070,0
4664,6,Win,My Team,c2111,0
4664,7,Win,My Team,c2088,0
4664,10,Win,My Team,c1022,0
4664,1,Loss,Enemy Team,c5110,1
4664,4,Loss,Enemy Team,c2042,1
4664,5,Loss,Enemy Team,c6037,1
4664,8,Loss,Enemy Team,c1014,1
4664,9,Loss,Enemy Team,c1121,1
4665,1,Win,My Team,c2090,1
4665,4,Win,My Team,c2042,1
4665,5,Win,My Team,c1148,1
4665,8,Win,My Team,c6062,1
4665,9,Win,My Team,c1104,1
4665,2,Loss,Enemy Team,c2095,0
4665,3,Loss,Enemy Team,c4158,0
4665,6,Loss,Enemy Team,c2024,0
4665,7,Loss,Enemy Team,c1014,0
4665,10,Loss,Enemy Team,c1130,0
4666,1,Win,My Team,c2113,1
4666,4,Win,My Team,c2095,1
4666,5,Win,My Team,c2042,1
4666,8,Win,My Team,c1055,1
4666,9,Win,My Team,c1091,1
4666,2,Loss,Enemy Team,c1153,0
4666,3,Loss,Enemy Team,c1104,0
4666,6,Loss,Enemy Team,c2011,0
